Year,Month,SPEI1,Rainfall,Tmin,Tmax,Tmean,PET,SOI,PDO,SAM,IOD_2,Nino 3 anomaly,Nino 3.4 anomaly,Nino 4 anomaly
1954,11,0.784751369,2.073333333,12.75333333,26.23666667,19.495,162.4178318,0.16,0.72,-1.74,-0.327,-1.38,-1.17,-0.92
1954,12,1.119276535,4.261290323,15.46774194,29.24516129,22.356451615,192.6735116,1.31,-0.5,-2.688,0.017,-1.18,-0.79,-0.56
1955,1,0.433001554,0.164516129,16.97096774,31.57741935,24.274193545,202.967456,-0.68,0.2,-0.032,0.016,-0.76,-0.66,-0.67
1955,2,1.050880927,2.242857143,17.94642857,30.95357143,24.45,157.2811595,1.3,-1.52,1.406,-0.073,-0.68,-0.79,-0.89
1955,3,0.217171943,0.906451613,15.00322581,28.49677419,21.75,135.3599672,0.13,-1.26,0.641,0.119,-0.88,-0.8,-0.67
1955,4,-0.290762657,0.11,10.85,23.88,17.365,86.03988492,-0.81,-1.97,-1.422,0.031,-0.99,-0.95,-0.93
1955,5,0.93089212,2.087096774,7.190322581,17.40322581,12.2967741955,50.44626168,0.88,-1.21,0.13,-0.616,-1.52,-1.23,-0.87
1955,6,0.813552389,1.676666667,6.063333333,14.7,10.3816666665,35.71924034,1.63,-2.44,1.185,-0.273,-1.41,-1.2,-0.81
1955,7,0.968870668,1.732258065,5.041935484,13.83548387,9.438709677,39.25009307,1.8,-2.35,-0.109,-0.342,-1.26,-1.32,-1.08
1955,8,0.598398146,1.709677419,6.348387097,16.16774194,11.2580645185,58.08679262,1.38,-2.25,-4.445,-0.317,-0.79,-0.91,-0.81
1955,9,0.658207542,1.553333333,8.373333333,19.32,13.8466666665,86.28129216,1.4,-1.95,0.872,-0.632,-1.44,-1.33,-0.92
1955,10,1.189310207,2.467741935,9.990322581,21.63870968,15.8145161305,122.9575657,1.51,-2.8,-1.953,-0.571,-1.7,-1.59,-1.48
1955,11,1.27481815,0.62,10.67333333,24.25333333,17.46333333,154.1195417,1.38,-3.08,-3.183,-0.146,-2.08,-1.91,-1.37
1955,12,1.250046103,1.025806452,12.63548387,27.36774194,20.001612905,187.5546058,0.91,-2.75,-1.13,-0.231,-1.65,-1.52,-1.26
1956,1,1.283953918,2.432258065,15.19677419,29.67096774,22.433870965,193.2089553,1.16,-2.48,-2.606,-0.036,-1.3,-1.23,-1.01
1956,2,-0.089046623,0.289655172,18.42758621,32.95172414,25.689655175,171.0764306,1.1,-2.74,-2.258,0.059,-0.92,-0.98,-0.97
1956,3,2.177933936,4.258064516,16.97741935,26.88387097,21.93064516,116.5105751,0.89,-2.56,-0.345,0.099,-0.67,-0.93,-0.86
1956,4,1.719920321,1.666666667,11.23333333,21.11666667,16.175,72.39826826,1.06,-2.17,-2.491,-0.224,-0.75,-0.78,-0.59
1956,5,1.908845393,3.75483871,7.790322581,16.35483871,12.0725806455,45.85203214,1.44,-1.41,-0.946,-0.491,-0.67,-0.59,-0.61
1956,6,1.577513691,2.32,5.163333333,13.22333333,9.1933333315,33.05114426,1.26,-1.7,0.345,-0.712,-0.62,-0.83,-0.94
1956,7,1.792333697,2.709677419,5.938709677,13.56774194,9.7532258085,36.98105173,1.19,-1.03,-1.743,-0.986,-0.76,-0.94,-0.85
1956,8,0.758197246,0.838709677,4.790322581,15.00967742,9.9000000005,56.48859129,1.05,-1.16,-2.282,-0.66,-0.67,-0.81,-0.75
1956,9,0.560743,1.673333333,5.863333333,18.36333333,12.1133333315,87.1500294,0.06,-0.71,-1.028,-0.697,-0.71,-0.91,-1.02
1956,10,1.917746995,3.119354839,8.522580645,19.63225806,14.0774193525,113.8752583,1.92,-2.3,-0.025,-0.512,-0.6,-0.69,-0.87
1956,11,1.614884557,0.656666667,8.883333333,22.84666667,15.8650000015,149.1961558,0.11,-2.11,-2.476,-0.393,-1.05,-1.01,-0.75
1956,12,0.725670349,0.064516129,11.77741935,27.74193548,19.759677415,193.9914003,0.99,-1.28,-3.127,-0.081,-0.8,-0.58,-0.47
1957,1,-0.902988229,0,13.3,32.47096774,22.88548387,224.8535503,0.43,-1.82,-2.587,-0.371,-0.87,-0.56,-0.21
1957,2,-0.07150064,0.446428571,15.39285714,31.51785714,23.45535714,170.9972975,-0.36,-0.68,-1.74,-0.484,-0.31,-0.24,0.02
1957,3,-0.338036406,0.558064516,12.09354839,28.08709677,20.09032258,141.1826678,-0.37,0.03,0.613,-0.097,0.23,0.08,-0.03
1957,4,-0.257322434,0.23,9.08,23.07666667,16.078333335,85.91150716,0.05,-0.58,-2.732,-0.225,0.34,0.42,0.28
1957,5,-1.125508039,0.106451613,5.035483871,19.29677419,12.1661290305,59.35324745,-1.18,0.57,-2.446,-0.247,0.56,0.45,0.46
1957,6,-2.369018024,1.74,7.166666667,19.71333333,13.4399999985,47.72409113,-0.37,1.76,-1.898,-0.351,0.9,0.53,-0.05
1957,7,0.036429312,1.264516129,3.006451613,13.86774194,8.4370967765,42.01734142,0.18,0.72,0.325,-0.392,1.19,0.69,0.08
1957,8,-1.109465968,0.422580645,4.283870968,17.38387097,10.833870969,66.11270814,-1.08,0.51,-3.146,-0.154,1.14,0.79,0.13
1957,9,-0.588490964,0.62,5.73,19.90333333,12.816666665,94.98206941,-1.01,1.59,0.619,-0.277,0.68,0.53,0.27
1957,10,-0.298015458,0.829032258,8.322580645,23.41290323,15.8677419375,140.1711855,-0.09,1.5,-2.256,-0.363,0.83,0.74,0.41
1957,11,-0.287031888,0.273333333,10.95333333,27.10666667,19.03,175.556639,-1.23,-0.32,-4.193,-0.359,1.02,1.09,0.59
1957,12,-0.239945053,1.187096774,14.99032258,30.73225806,22.86129032,208.5417264,-0.44,-0.55,-2.717,-0.18,1.16,1.18,0.62
1958,1,0.213820971,0.441935484,14.25483871,30.72903226,22.491935485,206.4231768,-1.89,0.25,-0.263,-0.331,1.19,1.54,1.07
1958,2,0.255715092,0.917857143,15.475,31.025,23.25,167.0849727,-0.78,0.62,-1.994,-0.154,0.91,1.4,1.17
1958,3,0.067815938,0.316129032,13.33870968,27.86774194,20.60322581,136.3850342,-0.32,0.25,-2.458,-0.274,0.56,0.99,0.97
1958,4,-1.691891074,0.083333333,10.22666667,26.45,18.338333335,98.66319077,0.03,1.06,-2.392,-0.272,0.07,0.31,0.45
1958,5,0.423459514,1.54516129,10.12258065,19.56774194,14.845161295,52.62085957,-1.39,1.28,-2.65,-0.417,-0.16,0.32,0.57
1958,6,-1.354767746,0.173333333,3.866666667,16.05333333,9.9599999985,41.79500572,-0.27,1.33,0.098,-0.741,0.04,0.3,0.27
1958,7,0.055752907,1.722580645,3.564516129,14.24516129,8.9048387095,42.40926873,0.23,0.89,-3.324,-0.966,-0.01,0.04,0.05
1958,8,2.063031166,3.406451613,6.703225806,15.10322581,10.903225808,53.06883899,0.72,1.06,1.3,-1.148,0.08,0.24,0.29
1958,9,0.670808423,1.306666667,5.38,17.92,11.65,85.93731654,-0.34,0.29,2.206,-1.197,-0.21,-0.31,-0.2
1958,10,1.666574871,2.225806452,9.193548387,20.32580645,14.7596774185,116.430623,-0.56,0.01,-0.638,-0.807,-0.27,-0.03,0.06
1958,11,0.062002169,1.836666667,12.93666667,27.50333333,20.22,172.0983336,-0.61,-0.18,-1.143,-0.551,-0.14,0.05,0.15
1958,12,0.71247812,0.367741935,12.65806452,28.16129032,20.40967742,194.4765098,-0.84,0.86,0.352,-0.569,-0.08,0.3,0.41
1959,1,-1.100760745,1.606451613,18.22258065,35.11290323,26.66774194,230.6759375,-0.94,0.69,0.876,0.038,-0.02,0.43,0.3
1959,2,-0.056613938,0.435714286,16.50357143,31.98928571,24.24642857,170.7865902,-1.5,-0.43,-0.666,-0.452,-0.03,0.5,0.39
1959,3,0.510950326,1.116129032,13.96774194,27.55483871,20.761290325,132.4327993,0.77,-0.95,-0.51,-0.424,-0.03,0.26,0.21
1959,4,-0.882156122,1.823333333,10,24.94666667,17.473333335,92.43483458,0.35,-0.02,-4.654,-0.281,0.12,0.27,0.19
1959,5,-1.285428732,0.477419355,5.325806452,19.83548387,12.580645161,60.69603214,0.14,0.23,-2.055,-0.662,-0.15,-0.01,0.2
1959,6,-0.271450166,1.716666667,5.843333333,16.02333333,10.9333333315,39.53869774,-0.96,0.44,0.004,-0.632,-0.43,-0.33,-0.3
1959,7,-0.103127908,0.590322581,4.090322581,14.26774194,9.1790322605,41.82320238,-0.47,-0.5,-0.318,-0.57,-0.38,-0.28,-0.19
1959,8,-1.295392607,0.532258065,6.461290323,18.65806452,12.5596774215,67.63770767,-0.68,-0.62,-1.29,-0.8,-0.5,-0.41,-0.06
1959,9,-0.472415425,1.086666667,6.36,20.04333333,13.201666665,94.49932725,-0.01,-0.85,3.049,-0.733,-0.42,-0.53,-0.13
1959,10,0.703906867,3.348387097,9.432258065,22.37419355,15.9032258075,129.9470965,0.34,0.52,-1.441,-0.427,0.11,0.11,-0.16
1959,11,-1.192744303,0.056666667,15.04,30.68666667,22.863333335,190.7648491,0.9,1.11,1.973,-0.451,-0.24,-0.17,-0.34
1959,12,1.259762186,1.167741935,13.41290323,27.71612903,20.56451613,187.5553542,0.81,0.06,-0.932,-0.287,-0.15,-0.05,-0.28
1960,1,-0.311394426,2.635483871,18.90645161,33.97096774,26.438709675,216.7296304,-0.05,0.3,-1.029,-0.171,-0.07,0.02,-0.42
1960,2,1.122775102,0.734482759,15.3137931,29.28275862,22.29827586,154.6916443,-0.25,0.52,0.06,0.036,-0.37,-0.24,-0.44
1960,3,-0.556315929,0.238709677,15.02580645,29.71935484,22.372580645,143.474177,0.47,-0.21,1.758,-0.333,-0.15,-0.08,-0.35
1960,4,0.727230712,0.68,10.58333333,22.26,16.421666665,79.26429283,0.79,0.09,-1.52,-0.67,-0.31,0.01,-0.08
1960,5,1.984215273,2.912903226,6.658064516,15.32258065,10.990322583,44.44809152,0.3,0.91,-0.506,-0.659,-0.17,0.05,-0.15
1960,6,-0.186346163,0.533333333,3.966666667,14.59333333,9.2799999985,38.072347,-0.47,0.64,-0.147,-0.567,-0.33,-0.2,-0.42
1960,7,1.213569894,2.022580645,5.164516129,13.69032258,9.4274193545,38.63192028,0.5,-0.27,0.936,-0.638,-0.3,-0.25,-0.37
1960,8,1.094956132,1.222580645,3.874193548,14.29032258,9.082258064,55.34624451,0.53,-0.38,0.53,-0.472,0.03,0,-0.41
1960,9,1.896609245,3.19,7.393333333,17.13,12.2616666665,77.29758527,0.65,-0.94,0.85,-0.476,0.13,0.03,-0.33
1960,10,0.210844889,0.370967742,9.5,22.85806452,16.17903226,133.1000654,-0.2,0.09,-0.641,-0.747,-0.35,-0.07,-0.25
1960,11,1.293675189,1.07,10,23.98333333,16.991666665,154.2996889,0.6,-0.23,-0.072,-0.688,-0.74,-0.38,-0.33
1960,12,-0.555898995,2.125806452,16.06129032,31.82580645,23.943548385,214.2458558,0.63,0.17,-0.648,-0.572,-0.32,0.02,0.09
1961,1,-0.623981235,0.264516129,17.79677419,33.75806452,25.777419355,219.7524634,-0.43,1.18,-1.39,-0.079,-0.34,-0.15,-0.26
1961,2,0.055107431,0.192857143,15.8,31.43571429,23.617857145,169.0462428,0.58,0.43,-2.642,0,0.1,0.04,-0.13
1961,3,0.110179945,1.706451613,13.47096774,28.07096774,20.77096774,137.3148891,-2.47,0.09,-0.857,-0.022,-0.13,-0.1,-0.28
1961,4,0.649286139,0.84,11.24333333,22.74666667,16.995,79.99183957,1.15,0.34,-1.391,-0.537,0.3,0.13,-0.36
1961,5,-0.731037758,0.222580645,4.448387097,18.39354839,11.4209677435,57.23224683,0.18,-0.06,-0.379,-0.358,0.06,-0.01,-0.23
1961,6,-0.595998166,1.533333333,4.503333333,15.77,10.1366666665,40.44219974,-0.53,-0.61,0.143,0.108,0.09,0.1,-0.23
1961,7,-0.051833429,1.003225806,4.112903226,14.36129032,9.237096773,42.05909245,0.18,-1.22,-0.528,0.727,-0.67,-0.32,-0.39
1961,8,0.152612062,1.290322581,4.270967742,15.6516129,9.961290321,59.74372884,-0.16,-1.13,-1.814,0.888,-0.59,-0.25,-0.39
1961,9,-0.68108421,0.533333333,6.036666667,20.15666667,13.0966666685,95.67020329,0.11,-2.01,-0.669,0.66,-0.93,-0.52,-0.46
1961,10,-1.300399125,0.270967742,9.722580645,26.20322581,17.9629032275,155.6020688,-0.73,-2.28,1.844,0.616,-0.92,-0.71,-0.62
1961,11,0.209621939,1.263333333,12.65,27.05333333,19.851666665,169.4728654,0.68,-1.85,0.644,0.446,-0.32,-0.19,-0.47
1961,12,0.130823,1.538709677,15.30322581,30.34193548,22.822580645,203.6364613,1.31,-2.69,1.335,0.381,-0.32,-0.29,-0.59
1962,1,0.948823123,3.280645161,17.8,31.5483871,24.67419355,198.7875875,1.72,-1.29,1.584,0.577,-0.17,-0.25,-0.76
1962,2,0.486356351,0.017857143,14.76428571,30.16071429,22.4625,163.068384,-0.41,-1.15,-2.717,0.624,-0.13,-0.16,-0.42
1962,3,-0.113242609,0.851612903,14.96129032,29.00645161,21.983870965,138.9156164,-0.32,-1.42,-1.747,0.457,-0.59,-0.41,-0.48
1962,4,-0.552811416,0.4,10.31333333,24.15,17.231666665,88.32701025,0.3,-0.8,1.066,0.056,-0.77,-0.32,-0.26
1962,5,1.42800245,1.870967742,6.367741935,16.02580645,11.1967741925,47.26385789,1.1,-1.22,0.218,-0.305,-0.73,-0.42,-0.41
1962,6,-0.215118348,0.8,6.69,16.03,11.36,38.43469321,0.37,-1.62,-1.973,-0.344,-0.55,-0.22,-0.23
1962,7,0.421257205,0.809677419,4.422580645,13.87096774,9.1467741925,40.24924176,-0.04,-1.46,1.681,-0.371,-0.39,-0.3,-0.38
1962,8,0.819162999,1.335483871,5.280645161,15.29677419,10.2887096755,56.70886831,0.26,-0.48,-0.356,-0.191,-0.1,-0.13,-0.34
1962,9,0.236253566,1.083333333,6.97,19.20333333,13.086666665,89.0207332,0.53,-1.58,-0.392,-0.08,-0.55,-0.56,-0.52
1962,10,0.765526359,0.625806452,8.590322581,21.49677419,15.0435483855,126.4587823,0.95,-1.55,-0.481,-0.168,-0.5,-0.33,-0.41
1962,11,-0.044384047,0.653333333,12.02666667,27.14666667,19.58666667,172.4158164,0.27,-0.37,-3.115,-0.09,-0.68,-0.43,-0.31
1962,12,0.577361989,0.706451613,14.7483871,29.33225806,22.04032258,196.6717567,-0.1,-0.96,0.344,-0.001,-0.79,-0.49,-0.43
1963,1,1.032551453,1.451612903,16.57741935,30.61612903,23.59677419,195.7800083,0.8,-0.33,1.689,0.394,-0.37,-0.32,-0.45
1963,2,0.19796495,0.942857143,15.56071429,31.17142857,23.36607143,167.8842074,0.26,-0.16,1.206,0.475,-0.37,-0.26,-0.25
1963,3,0.30672032,1.14516129,15.31612903,28.54516129,21.93064516,134.6388279,0.66,-0.54,0.74,0.301,0,-0.06,-0.23
1963,4,0.075458749,0.686666667,9.333333333,22.73333333,16.0333333315,83.94873919,0.51,-0.41,-0.515,0.014,-0.02,-0.06,-0.13
1963,5,1.718332799,2.835483871,9.670967742,17.56451613,13.617741936,46.2962203,0.14,-0.65,-0.998,-0.244,0.06,0,-0.14
1963,6,1.795534434,2.443333333,6.686666667,13.72666667,10.2066666685,32.0486849,-1.3,-0.88,0.561,-0.134,0.39,0.12,-0.38
1963,7,1.896732879,1.635483871,4.290322581,12.1516129,8.2209677405,35.45213898,-0.13,-1,-0.988,0.308,0.84,0.72,0.04
1963,8,0.738836445,0.909677419,5.509677419,15.39032258,10.4499999995,56.64744671,-0.43,-1.03,-7.774,0.585,0.9,0.9,0.27
1963,9,0.763071073,1.5,7.503333333,18.74,13.1216666665,85.41405967,-0.6,0.45,-3.194,0.187,0.63,0.65,0.14
1963,10,-0.263318556,1.793548387,11.24193548,24.70322581,17.972580645,140.6659915,-1.46,-0.52,-0.065,0.591,0.78,0.84,0.4
1963,11,0.338456941,0.306666667,12.19333333,26.51333333,19.35333333,166.7453588,-0.93,-2.08,-0.184,0.442,0.67,0.75,0.42
1963,12,-0.422091262,1.093548387,15.46451613,31.22580645,23.34516129,211.1530688,-1.35,-1.08,-0.817,0.011,0.96,1.05,0.4
1964,1,0.534755679,0.264516129,14.17741935,30.1516129,22.164516125,201.614738,-0.53,0.01,-4.252,-0.396,0.44,0.76,0.29
1964,2,0.45307134,1.313793103,15.33448276,30.65517241,22.994827585,164.8174891,-0.13,-0.21,-2.001,-0.612,0.03,0.55,0.34
1964,3,-0.760716818,0.096774194,13.27741935,29.32258065,21.3,145.9249214,0.71,-0.87,-1.268,-0.212,-0.36,-0.16,-0.21
1964,4,0.701218676,1.53,11.45333333,22.92,17.186666665,80.30418013,1.78,-1.03,0.051,-0.149,-1.03,-0.53,-0.18
1964,5,0.640086015,0.812903226,6.716129032,17.26774194,11.991935486,50.75660602,-0.02,-1.91,1.618,-0.44,-1.38,-0.74,-0.38
1964,6,0.190170398,1.23,5.376666667,15.02333333,10.1999999985,37.50672364,0.72,-0.32,-3.19,-0.23,-1.23,-0.88,-0.65
1964,7,1.384321477,1.470967742,4.958064516,13.17419355,9.066129033,37.42060486,0.62,-0.51,-5.852,-0.732,-0.65,-0.65,-0.71
1964,8,0.962008062,0.674193548,5.683870968,15.15483871,10.419354839,55.40047586,1.32,-1.03,-2.153,-0.571,-1.03,-0.76,-0.89
1964,9,1.18813228,2.646666667,7.473333333,18.28666667,12.8800000015,83.13480294,1.29,-0.68,1.211,-0.875,-0.77,-0.93,-1.23
1964,10,1.740062409,1.906451613,8.693548387,19.89354839,14.2935483885,115.1124357,1.26,-0.37,-0.456,-0.868,-0.92,-1,-1.19
1964,11,0.063978489,1.716666667,12.03,27.09,19.56,171.9506473,-0.06,-0.8,-3.723,-0.161,-0.93,-1.1,-1.17
1964,12,1.672464374,0.435483871,11.06451613,25.9,18.482258065,180.6458172,-0.49,-1.52,-3.099,-0.113,-1.13,-1.07,-0.96
1965,1,-0.085018645,0,12.69032258,30.57419355,21.632258065,210.4847602,-0.52,-1.24,-2.211,-0.266,-0.7,-0.57,-0.52
1965,2,-0.925510102,0.017857143,15.61071429,33.19642857,24.40357143,182.6788397,0.01,-1.16,-7.926,-0.367,-0.36,-0.36,-0.46
1965,3,-0.464542229,0.077419355,12.61290323,28.46129032,20.537096775,142.1976514,0.24,0.04,-1.854,-0.086,-0.17,-0.34,-0.54
1965,4,0.901820362,0.253333333,8.136666667,20.73333333,14.4349999985,77.54833619,-1.34,0.62,-1.802,-0.21,0.1,-0.09,-0.27
1965,5,0.265925676,0.958064516,7.951612903,18.49677419,13.2241935465,52.83984617,-0.03,-0.66,-1.861,-0.46,0.54,0.19,-0.2
1965,6,-0.382985556,0.61,3.586666667,14.72666667,9.1566666685,38.80353083,-1.63,-0.8,0.19,-0.374,0.71,0.45,-0.09
1965,7,0.987167162,1.041935484,3.270967742,12.70645161,7.988709676,38.49317929,-2.32,-0.47,-1.246,-0.376,0.94,0.81,0.07
1965,8,0.584747582,2.003225806,6.058064516,16.11612903,11.087096773,58.44270929,-1.37,0.2,-1.829,-0.135,1.32,1.25,0.28
1965,9,-0.294682646,1.323333333,8.106666667,20.53666667,14.3216666685,93.32142383,-1.41,0.59,0.301,-0.091,1.25,1.26,0.3
1965,10,-0.679675639,0.74516129,11.09032258,25.31612903,18.203225805,145.5376497,-1.22,-0.36,-0.333,0.177,1.37,1.61,0.59
1965,11,0.936200392,1.203333333,11.43333333,25.26666667,18.35,159.4616245,-1.86,-0.59,0.049,-0.102,1.43,1.54,0.7
1965,12,0.088783797,3.816129032,16.49677419,31.20645161,23.8516129,206.498139,0.02,0.06,-2.257,-0.22,1.3,1.45,0.68
1966,1,-0.191291361,0.138709677,17.25483871,32.70967742,24.982258065,212.2922731,-1.36,-0.82,0.038,-0.167,1.12,1.13,0.59
1966,2,0.931844997,1.242857143,14.95,29.56071429,22.255357145,158.0357589,-0.54,-0.03,-2.194,-0.083,0.51,0.83,0.58
1966,3,0.792720797,2.803225806,13.56451613,27.16129032,20.362903225,131.1112675,-1.75,-1.29,-3.345,-0.241,0.05,0.83,0.82
1966,4,-0.15545175,0.183333333,8.8,22.77666667,15.788333335,85.11522462,-0.9,0.06,-2.306,-0.36,-0.02,0.54,0.35
1966,5,0.548737447,0.729032258,6.641935484,17.35483871,11.998387097,51.15413892,-0.71,-0.53,-1.761,-0.343,-0.6,-0.06,0.25
1966,6,0.388505726,0.373333333,2.463333333,13.09333333,7.7783333315,35.96676158,0.14,0.16,1.679,-0.005,-0.32,0.14,0.21
1966,7,0.238408512,0.767741935,3.180645161,13.50967742,8.3451612905,40.83130151,-0.15,0.26,-2.43,0.092,-0.18,0.23,0.39
1966,8,0.498646621,0.919354839,4.480645161,15.20645161,9.8435483855,57.75345936,0.19,-0.35,2.746,0.241,-0.5,-0.1,0.24
1966,9,0.768228409,2.38,7.126666667,18.73,12.9283333335,86.2537748,-0.24,-0.33,0.533,0.208,-0.44,-0.05,0.13
1966,10,0.678990055,1.138709677,9.451612903,22.10967742,15.7806451615,128.0466389,-0.33,-1.17,0.696,-0.145,-0.31,-0.05,0.01
1966,11,0.466165811,1.45,12.42666667,26.54333333,19.485,166.1440102,-0.2,-1.15,-3.173,-0.237,-0.7,-0.37,-0.12
1966,12,1.540781943,1.535483871,14.94516129,28.03548387,21.49032258,183.7568397,-0.61,-0.32,-1.822,-0.167,-0.69,-0.26,-0.08
1967,1,0.71473032,0.106451613,16.07419355,30.70967742,23.391935485,198.9087953,1.52,-0.2,-4.729,-0.171,-0.49,-0.55,-0.74
1967,2,-0.38073567,0,16.43571429,32.48571429,24.46071429,174.756519,1.2,-0.18,-2.241,0.007,-0.42,-0.56,-0.67
1967,3,0.477950977,0.574193548,13.82580645,27.45806452,20.641935485,132.2421228,0.65,-1.2,0.483,0.348,-0.47,-0.47,-0.41
1967,4,-0.642394588,0.186666667,10.99333333,24.56,17.776666665,88.82164726,-0.12,-0.89,-0.357,-0.187,-0.69,-0.53,-0.04
1967,5,-0.343598805,0.44516129,7.374193548,19,13.187096774,55.41493942,-0.41,-1.24,-0.377,-0.086,-0.41,-0.24,0.15
1967,6,-0.174230506,1.65,6.69,16.29333333,11.491666665,39.14871812,0.67,-1.16,1.88,0.158,-0.12,-0.12,-0.04
1967,7,-0.306211517,0.319354839,3.980645161,14.37419355,9.1774193555,42.26242424,0.18,-0.89,0.988,0.236,-0.42,-0.1,-0.09
1967,8,0.291894476,0.7,4.770967742,15.53225806,10.151612901,58.49359087,0.44,-1.24,0.939,0.243,-0.71,-0.31,-0.25
1967,9,-0.162287621,0.62,6.843333333,19.65666667,13.2500000015,91.58838217,0.44,-0.72,-0.171,0.251,-0.95,-0.59,-0.44
1967,10,-0.290255689,0.7,10.54516129,24.29032258,17.417741935,139.9367947,-0.17,-0.64,-0.423,0.318,-0.96,-0.38,-0.2
1967,11,0.000363674,0.093333333,12.13333333,27.04333333,19.58833333,171.2219304,-0.57,-0.05,-1.899,0.146,-0.92,-0.34,-0.1
1967,12,0.702533854,0.096774194,13.27096774,28.40967742,20.84032258,194.3425593,-0.78,-0.4,-1.619,0.123,-0.85,-0.35,-0.14
1968,1,-0.435442682,1.303225806,18.2,33.70645161,25.953225805,217.4725955,0.47,-0.95,-1.009,0.279,-1.16,-0.6,-0.25
1968,2,-0.528455607,0,18.93103448,33.93103448,26.43103448,176.8201523,0.77,-0.4,-2.288,0.413,-1.32,-0.74,-0.03
1968,3,-0.315257343,0.293548387,16.67419355,30.10645161,23.39032258,140.653445,-0.56,-0.31,-0.713,0.254,-1.18,-0.76,-0.41
1968,4,0.331279775,1.4,12.81333333,24.15666667,18.485,82.8351124,-0.31,-1.03,-4.556,0.149,-0.7,-0.47,-0.41
1968,5,2.313746626,2.035483871,8.087096774,15.13548387,11.611290322,40.95372239,1.21,-0.53,-2.422,-0.044,-0.85,-0.44,-0.36
1968,6,1.568663293,1.503333333,4.98,12.83333333,8.906666665,32.27818918,1.27,-0.35,0.306,0.205,-0.09,0.19,-0.11
1968,7,1.260550181,1.061290323,3.061290323,12.2483871,7.6548387115,37.49139294,0.77,0.53,1.98,-0.425,0.26,0.31,-0.1
1968,8,0.645749424,0.819354839,4.893548387,15.18709677,10.0403225785,56.98047354,-0.2,0.19,-0.929,-0.343,0.38,0.33,-0.03
1968,9,0.289379221,0.173333333,6.01,18.53666667,12.273333335,87.70958367,-0.36,0.06,-0.997,-0.628,0.29,0.05,-0.26
1968,10,0.321263872,1.15483871,8.912903226,22.51935484,15.716129033,132.5018035,-0.35,-0.34,-2.58,-0.372,0.26,0.32,0.18
1968,11,0.896145737,0.673333333,11.27666667,25.2,18.238333335,159.4853404,-0.44,-0.44,-4.208,-0.331,0.37,0.76,0.52
1968,12,0.504486419,1.035483871,14.19032258,29.22258065,21.706451615,197.9989466,0.13,-1.27,-2.701,-0.144,0.56,0.76,0.48
1969,1,-0.835050482,0.041935484,17.63548387,34.08709677,25.86129032,223.531665,-1.36,-1.26,-5.708,-0.097,0.37,0.9,0.93
1969,2,1.222739468,2.696428571,18.3,30.87142857,24.585714285,155.121093,-0.85,-0.95,-3.017,-0.085,0.32,1.02,1.23
1969,3,1.800746764,2.84516129,14.73548387,26.05806452,20.396774195,119.7512529,-0.03,-0.5,-1.059,0.16,0.42,0.61,0.67
1969,4,0.839428046,0.72,10.46,22.02666667,16.243333335,78.47894903,-0.9,-0.44,-3.054,0.025,0.36,0.33,0.48
1969,5,1.501251358,2.093548387,6.977419355,16.26129032,11.6193548375,47.01453256,-0.78,-0.2,-0.665,-0.086,0.65,0.39,0.32
1969,6,0.169002467,0.543333333,3.986666667,14.13,9.0583333335,36.89197192,-0.24,0.89,-0.984,-0.512,0.67,0.26,-0.03
1969,7,0.356566619,1.538709677,4.84516129,14.40322581,9.62419355,41.19940323,-0.73,0.1,0.641,-0.31,0.3,0.1,0.01
1969,8,-0.358182262,1.396774194,5.364516129,16.83225806,11.0983870945,62.42834125,-0.71,-0.81,1.192,-0.238,0.6,0.52,0.36
1969,9,1.904512909,0.996666667,5.103333333,15.57333333,10.3383333315,75.02731971,-1.1,-0.66,0.753,-0.142,0.68,0.47,0.38
1969,10,-0.482430199,0.867741935,9.922580645,24.42903226,17.1758064525,142.7722582,-1.35,1.12,-0.81,-0.04,0.82,0.66,0.38
1969,11,0.697444884,0.663333333,11.59,25.68,18.635,162.2029438,-0.18,0.15,0.157,0.119,0.85,0.75,0.48
1969,12,1.077424238,0.332258065,13.31612903,27.87096774,20.593548385,189.3410124,0.24,1.38,-1.013,-0.016,0.86,0.68,0.53
1970,1,1.364317773,2.687096774,15.42258065,29.68064516,22.551612905,192.3222061,-1.26,0.61,0.364,0.363,0.66,0.55,0.37
1970,2,-0.435858747,0.325,17.38571429,33.06428571,25.225,175.8462687,-1.22,0.43,0.085,0.405,0.13,0.36,0.4
1970,3,1.320540021,1.935483871,13.35483871,26.04193548,19.698387095,124.4441201,0.06,1.33,-2.315,0.168,-0.1,0.26,0.27
1970,4,0.938593496,1.753333333,11.94333333,22.84666667,17.395,78.7730399,-0.56,0.43,-2.577,0.294,-0.24,0.18,0.15
1970,5,1.102136593,0.670967742,5.970967742,16.07419355,11.022580646,48.05043491,0.04,-0.49,-0.532,0.262,-0.62,0.01,0.23
1970,6,0.370032056,0.923333333,3.9,13.96666667,8.933333335,36.58123966,1.02,0.06,-0.064,-0.272,-0.86,-0.3,-0.07
1970,7,-0.386469731,0.280645161,3.280645161,14.16129032,8.7209677405,42.50977166,-0.52,-0.68,-0.75,-0.473,-1.68,-0.98,-0.24
1970,8,0.779000537,1.632258065,4.609677419,15.11290323,9.8612903245,57.18775158,0.31,-1.63,1.392,-0.238,-1.49,-0.95,-0.49
